district_name,mandal_name,village_name,name_of_the_unit,line_of_activity,sector,investment,number_of_employees,application_date,approval_date,progress_of_implementation,is_online,social_status,investment_standardized,number_of_employees_standardized,district_name_encoded,mandal_name_encoded,village_name_encoded,name_of_the_unit_encoded,line_of_activity_encoded,sector_encoded,application_date_encoded,approval_date_encoded,progress_of_implementation_encoded,is_online_encoded,social_status_encoded,application_date_year,application_date_month,application_date_day,application_date_dayofweek,approval_date_year,approval_date_month,approval_date_day,approval_date_dayofweek,application_date_encoded_year,application_date_encoded_month,application_date_encoded_day,application_date_encoded_dayofweek,approval_date_encoded_year,approval_date_encoded_month,approval_date_encoded_day,approval_date_encoded_dayofweek,investment_category,investment_intensity,investment_zero_indicator,number_of_employees_category,number_of_employees_intensity,number_of_employees_zero_indicator,investment_standardized_category,investment_standardized_intensity,investment_standardized_zero_indicator,number_of_employees_standardized_category,number_of_employees_standardized_intensity,number_of_employees_standardized_zero_indicator,district_name_encoded_category,district_name_encoded_intensity,district_name_encoded_zero_indicator,mandal_name_encoded_category,mandal_name_encoded_intensity,mandal_name_encoded_zero_indicator,village_name_encoded_category,village_name_encoded_intensity,village_name_encoded_zero_indicator,name_of_the_unit_encoded_category,name_of_the_unit_encoded_intensity,name_of_the_unit_encoded_zero_indicator,line_of_activity_encoded_category,line_of_activity_encoded_intensity,line_of_activity_encoded_zero_indicator,sector_encoded_category,sector_encoded_intensity,sector_encoded_zero_indicator,progress_of_implementation_encoded_category,progress_of_implementation_encoded_intensity,progress_of_implementation_encoded_zero_indicator,is_online_encoded_category,is_online_encoded_intensity,is_online_encoded_zero_indicator,social_status_encoded_category,social_status_encoded_intensity,social_status_encoded_zero_indicator,approval_date_year_category,approval_date_year_intensity,approval_date_year_zero_indicator,approval_date_month_category,approval_date_month_intensity,approval_date_month_zero_indicator,approval_date_day_category,approval_date_day_intensity,approval_date_day_zero_indicator,approval_date_dayofweek_category,approval_date_dayofweek_intensity,approval_date_dayofweek_zero_indicator,investment_group_mean_x,investment_group_sum_x,investment_group_count_x,number_of_employees_group_mean_x,number_of_employees_group_sum_x,number_of_employees_group_count_x,investment_standardized_group_mean_x,investment_standardized_group_sum_x,investment_standardized_group_count_x,investment_group_mean_y,investment_group_sum_y,investment_group_count_y,number_of_employees_group_mean_y,number_of_employees_group_sum_y,number_of_employees_group_count_y,investment_standardized_group_mean_y,investment_standardized_group_sum_y,investment_standardized_group_count_y,investment_group_mean,investment_group_sum,investment_group_count,number_of_employees_group_mean,number_of_employees_group_sum,number_of_employees_group_count,investment_standardized_group_mean,investment_standardized_group_sum,investment_standardized_group_count
KHAMMAM,KHAMMAM (URBAN),KAIKONDAIGUDEM,SRI SAI GANESH STONES,GRANITE / STONE CUTTING AND POLISHING,OTHERS,0.4046,6,2025-08-07,,YET TO START CONSTRUCTION,YES,SC,-0.2487257566961642,-0.2802882320255417,22,49,69,75,26,12,1970-01-01 00:00:00.000000042,1970-01-01 00:00:00.000000011,0,0,2,2025,8,7,3,,,,,1970,1,1,3,1970,1,1,3,Medium-Low,0.1128293231896698,0,Medium-Low,0.31650485436893205,0,Medium-Low,2501181913745332.0,0,Medium-Low,2.2243878302807576e+16,0,High,2.0328798185941044,0,Medium-High,1.0726564598442117,0,Medium-High,1.1142262730334853,0,Medium-Low,0.9259259259259259,0,High,1.5184521676818343,0,High,2.643243243243243,0,Low,,1,Low,,1,High,4.1265822784810124,0,,,0,,,0,,,0,,,0,1.8331250000000001,7.3325000000000005,4,10.0,40,4,-0.13704006668434063,-0.5481602667373625,4,0.32675,0.6535,2,6.0,12,2,-0.2548122661849169,-0.5096245323698338,2,0.4046,0.4046,1,6.0,6,1,-0.2487257566961642,-0.2487257566961642,1
WARANGAL,WARDHANNA PET,WARDHANNAPET,M/S. MAHESHWARA INDUSTRIES,RICE MILL (RICE HULLERS ONLY),FOOD PROCESSING,0.35,15,2025-08-05,,YET TO START CONSTRUCTION,YES,GENERAL,-0.2529945225033048,-0.0855993890418913,9,50,55,76,7,1,1970-01-01 00:00:00.000000045,1970-01-01 00:00:00.000000011,0,0,0,2025,8,5,1,,,,,1970,1,1,3,1970,1,1,3,Medium-Low,0.09760322075230951,0,Medium-High,0.7912621359223301,0,Medium-Low,2544108548978679.0,0,Medium-High,6793229879408564.0,0,Medium-Low,0.8316326530612245,0,Medium-High,1.0945474080042976,0,Medium-Low,0.8881513770556767,0,Medium-Low,0.9382716049382716,0,Low,0.4088140451451093,0,Low,0.22027027027027024,0,Low,,1,Low,,1,Low,0.0,1,,,0,,,0,,,0,,,0,1.5947444444444447,14.352700000000002,9,7.888888888888889,71,9,-0.15567726017596595,-1.4010953415836935,9,0.32499999999999996,0.6499999999999999,2,11.0,22,2,-0.2549490856018124,-0.5098981712036248,2,0.32499999999999996,0.6499999999999999,2,11.0,22,2,-0.2549490856018124,-0.5098981712036248,2
NALGONDA,MIRYALAGUDA,GUDUR,J.M.J GAS WELDING WORKS,ENGINEERING AND FABRICATION UNITS (DRY PROCESS WITHOUT ANY HEAT TREATMENT / METAL SURFACE FINISHING OPERATIONS / PAINTING),ENGINEERING,0.0717,3,2025-08-12,,YET TO START CONSTRUCTION,YES,SC,-0.2747527189158916,-0.34518451302009184,7,10,10,77,5,5,1970-01-01 00:00:00.000000021,1970-01-01 00:00:00.000000011,0,0,2,2025,8,12,1,,,,,1970,1,1,3,1970,1,1,3,Low,0.01999471693697312,0,Low,0.15825242718446603,0,Low,2762908596331072.5,0,Low,2.7394094443940576e+16,0,Medium-Low,0.6468253968253969,0,Low,0.21890948160085955,0,Low,0.16148206855557756,0,Medium-Low,0.9506172839506173,0,Low,0.2920100322465066,0,Medium-Low,1.1013513513513513,0,Low,,1,Low,,1,High,4.1265822784810124,0,,,0,,,0,,,0,,,0,2.7304,10.9216,4,42.5,170,4,-0.06688884251580388,-0.2675553700632155,4,0.11080000000000001,0.22160000000000002,2,2.5,5,2,-0.27169578222982566,-0.5433915644596513,2,0.11080000000000001,0.22160000000000002,2,2.5,5,2,-0.27169578222982566,-0.5433915644596513,2
RANGAREDDY,MAHESWARAM,MAHESWARAM,GSK ENTERPRISES,ENGINEERING AND FABRICATION UNITS (DRY PROCESS WITHOUT ANY HEAT TREATMENT / METAL SURFACE FINISHING OPERATIONS / PAINTING),ENGINEERING,0.311,2,2025-08-12,,YET TO START CONSTRUCTION,YES,GENERAL,-0.2560436409369767,-0.3668166066849419,8,62,70,78,5,5,1970-01-01 00:00:00.000000021,1970-01-01 00:00:00.000000011,0,0,0,2025,8,12,1,,,,,1970,1,1,3,1970,1,1,3,Medium-Low,0.08672743329705217,0,Low,0.10550161812297734,0,Medium-Low,2574770431288213.5,0,Low,2.911083315765158e+16,0,Medium-Low,0.7392290249433107,0,Medium-High,1.3572387859253292,0,Medium-High,1.130374479889043,0,Medium-Low,0.9629629629629629,0,Low,0.2920100322465066,0,Medium-Low,1.1013513513513513,0,Low,,1,Low,,1,Low,0.0,1,,,0,,,0,,,0,,,0,4.977681818181818,109.509,22,13.318181818181818,293,22,0.10880932203480724,2.3938050847657593,22,0.311,0.311,1,2.0,2,1,-0.2560436409369767,-0.2560436409369767,1,0.311,0.311,1,2.0,2,1,-0.2560436409369767,-0.2560436409369767,1
RANGAREDDY,FAROOQNAGAR,SOLIPUR,NAGASREE PLASTICS,REPROCESSING OF WASTE PLASTIC INCLUDING PVC,PLASTIC AND RUBBER,0.4,10,2025-07-25,,YET TO START CONSTRUCTION,YES,GENERAL,-0.2490853963062896,-0.19375985736614154,8,19,71,79,37,9,1970-01-01 00:00:00.000000017,1970-01-01 00:00:00.000000011,0,0,0,2025,7,25,4,,,,,1970,1,1,3,1970,1,1,3,Medium-Low,0.11154653800263944,0,Medium-Low,0.5275080906148867,0,Medium-Low,2504798443453635.5,0,Medium-Low,1.537692344796357e+16,0,Medium-Low,0.7392290249433107,0,Medium-Low,0.4159280150416331,0,Medium-High,1.1465226867446008,0,Medium-Low,0.9753086419753086,0,High,2.160874238624149,0,High,1.9824324324324323,0,Low,,1,Low,,1,Low,0.0,1,,,0,,,0,,,0,,,0,4.977681818181818,109.509,22,13.318181818181818,293,22,0.10880932203480724,2.3938050847657593,22,8.629999999999999,34.519999999999996,4,6.0,24,4,0.3943567757224168,1.5774271028896671,4,0.4,0.4,1,10.0,10,1,-0.2490853963062896,-0.2490853963062896,1
HYDERABAD,CHARMINAR,CHARMINAR,SSR HALLMARKING,"GOLD AND SILVER SMITHY (PURIFICATION WITH ACID, SMELTING OPERATING AND SULFURIC ACIDPOLISHING OPERATION) (USING LESS THAN OR EQUAL TO 1 LITRE OF SULPHURIC ACID / NITRIC ACID PERMONTH.",ENGINEERING,0.45,2,2025-08-01,,YET TO START CONSTRUCTION,YES,GENERAL,-0.24517627010927434,-0.3668166066849419,20,63,72,80,25,5,1970-01-01 00:00:00.000000046,1970-01-01 00:00:00.000000011,0,0,0,2025,8,1,4,,,,,1970,1,1,3,1970,1,1,3,Medium-Low,0.12548985525296938,0,Low,0.10550161812297734,0,Medium-Low,2465488337928592.0,0,Low,2.911083315765158e+16,0,High,1.8480725623582768,0,Medium-High,1.3791297340854152,0,Medium-High,1.1626708936001586,0,Medium-Low,0.9876543209876543,0,High,1.460050161232533,0,Medium-Low,1.1013513513513513,0,Low,,1,Low,,1,Low,0.0,1,,,0,,,0,,,0,,,0,0.275,0.55,2,2.0,4,2,-0.2588582117988276,-0.5177164235976552,2,0.45,0.45,1,2.0,2,1,-0.24517627010927434,-0.24517627010927434,1,0.45,0.45,1,2.0,2,1,-0.24517627010927434,-0.24517627010927434,1
YADADRI,BHONGIR,BUVANAGIRI,M/S BHAKTIN ENTERPRISES,ALUMINIUM UTENSILS FROM ALUMINIUM CIRCLES BY PRESSING ONLY (DRY MECHANICAL OPERATION),ENGINEERING,0.24,15,2025-06-23,,YET TO START CONSTRUCTION,YES,GENERAL,-0.26159460013673835,-0.0855993890418913,5,64,73,81,14,5,1970-01-01 00:00:00.000000047,1970-01-01 00:00:00.000000012,0,0,0,2025,6,23,0,,,,,1970,1,1,3,1970,1,1,3,Low,0.06692792280158366,0,Medium-High,0.7912621359223301,0,Low,2630590781133776.0,0,Medium-High,6793229879408564.0,0,Low,0.4620181405895692,0,Medium-High,1.4010206822455011,0,Medium-High,1.1788191004557163,0,Medium-Low,1.0,0,Medium-High,0.8176280902902185,0,Medium-Low,1.1013513513513513,0,Low,,1,Low,,1,Low,0.0,1,,,0,,,0,,,0,,,0,0.6163333333333333,5.547,9,8.666666666666666,78,9,-0.23217191029387038,-2.0895471926448335,9,0.245,0.49,2,12.5,25,2,-0.2612036875170368,-0.5224073750340736,2,0.24,0.24,1,15.0,15,1,-0.26159460013673835,-0.26159460013673835,1
SANGAREDDY,KONDAPUR,GOLLAPALLE,M/S. ELMENTOZ RESEARCH PRIVATE LIMITED,INDUSTRY OR PROCESSES INVOLVING FOUNDRY OPERATIONS,ENGINEERING,1.5,1,2025-08-13,,YET TO START CONSTRUCTION,YES,GENERAL,-0.1630846199719546,-0.38844870034979195,12,65,74,82,38,5,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000013,0,0,0,2025,8,13,2,,,,,1970,1,1,3,1970,1,1,3,Medium-High,0.4182995175098979,0,Low,0.05275080906148867,0,Medium-High,1639976121902674.5,0,Low,3.082757187136258e+16,0,Medium-High,1.108843537414966,0,Medium-High,1.422911630405587,0,Medium-High,1.194967307311274,0,Medium-High,1.0123456790123457,0,High,2.2192762450734502,0,Medium-Low,1.1013513513513513,0,Low,,1,Low,,1,Low,0.0,1,,,0,,,0,,,0,,,0,2.266766666666667,27.2012,12,44.583333333333336,535,12,-0.1031368666986604,-1.2376424003839248,12,1.5,1.5,1,1.0,1,1,-0.1630846199719546,-0.1630846199719546,1,1.5,1.5,1,1.0,1,1,-0.1630846199719546,-0.1630846199719546,1
MEDCHAL,SHAMIRPET,KOLTHUR,"M/S ASPEN BIOPHARMA LABS (P) LTD., (FORMERLY M/S. TAT ORG SYNTHESIS PVT. LTD)",PHARMACEUTICALS,PHARMACEUTICALS AND CHEMICALS,0.4,25,2025-07-15,,YET TO START CONSTRUCTION,YES,GENERAL,-0.2490853963062896,0.1307215476066092,3,66,75,83,39,7,1970-01-01 00:00:00.000000048,1970-01-01 00:00:00.000000013,0,0,0,2025,7,15,1,,,,,1970,1,1,3,1970,1,1,3,Medium-Low,0.11154653800263944,0,High,1.3187702265372168,0,Medium-Low,2504798443453635.5,0,High,-1.0374157257701452e+16,0,Low,0.2772108843537415,0,Medium-High,1.4448025785656728,0,Medium-High,1.2111155141668317,0,Medium-High,1.0246913580246915,0,High,2.2776782515227514,0,Medium-High,1.5418918918918918,0,Low,,1,Low,,1,Low,0.0,1,,,0,,,0,,,0,,,0,1.8676578947368423,35.4855,19,18.42105263157895,350,19,-0.13434019781484946,-2.5524637584821397,19,0.4,0.4,1,25.0,25,1,-0.2490853963062896,-0.2490853963062896,1,0.4,0.4,1,25.0,25,1,-0.2490853963062896,-0.2490853963062896,1
RANGAREDDY,HAYATHNAGAR,KOHEDA,SRI NAIVEDYAMFOODS,FLOUR MILLS (DRY PROCESS),FOOD PROCESSING,8.0,20,2025-08-13,,YET TO START CONSTRUCTION,YES,OBC,0.34510178564002497,0.02256107928235895,8,67,76,84,11,1,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000013,0,0,1,2025,8,13,2,,,,,1970,1,1,3,1970,1,1,3,High,2.230930760052789,0,High,1.0550161812297734,0,High,-3470337596353005.5,0,High,-1790463689146443.5,0,Medium-Low,0.7392290249433107,0,Medium-High,1.4666935267257588,0,Medium-High,1.2272637210223896,0,Medium-High,1.037037037037037,0,Medium-Low,0.6424220709423145,0,Low,0.22027027027027024,0,Low,,1,Low,,1,Medium-Low,2.0632911392405062,0,,,0,,,0,,,0,,,0,4.977681818181818,109.509,22,13.318181818181818,293,22,0.10880932203480724,2.3938050847657593,22,8.0,8.0,1,20.0,20,1,0.34510178564002497,0.34510178564002497,1,8.0,8.0,1,20.0,20,1,0.34510178564002497,0.34510178564002497,1
PEDDAPALLI,KAMANPUR,RATNAPUR,M/S SRI VENKATESHWARA FLY ASH BRICKS COMPANY,"CEMENT PRODUCTS (WITHOUT USING ASBESTOS / BOILER / STEAM CURING) LIKE PIPE ,PILLAR, JAFRI, WELL RING, BLOCK/TILES ETC.(SHOULD BE DONE IN CLOSED COVERED SHED TO CONTROL FUGITIVE EMISSIONS)","CEMENT, CEMENT & CONCRETE PRODUCTS, FLY ASH BRICKS",0.25,5,2025-08-11,,YET TO START CONSTRUCTION,YES,OBC,-0.2608127748973353,-0.3019203256903918,1,68,77,85,40,4,1970-01-01 00:00:00.000000038,1970-01-01 00:00:00.000000013,0,0,1,2025,8,11,0,,,,,1970,1,1,3,1970,1,1,3,Low,0.06971658625164966,0,Low,0.26375404530744334,0,Low,2622728760028767.0,0,Low,2.396061701651858e+16,0,Low,0.09240362811791383,0,Medium-High,1.4885844748858448,0,Medium-High,1.2434119278779474,0,Medium-High,1.0493827160493827,0,High,2.336080257972053,0,Medium-Low,0.881081081081081,0,Low,,1,Low,,1,Medium-Low,2.0632911392405062,0,,,0,,,0,,,0,,,0,0.905,3.62,4,25.25,101,4,-0.2096032217164358,-0.8384128868657432,4,0.25,0.25,1,5.0,5,1,-0.2608127748973353,-0.2608127748973353,1,0.25,0.25,1,5.0,5,1,-0.2608127748973353,-0.2608127748973353,1
MAHBUBNAGAR,GANDEED,NANCHERLA,SREE INDUSTRIES,RICE MILL (RICE HULLERS ONLY),FOOD PROCESSING,1.3725,10,2025-07-21,,YET TO START CONSTRUCTION,YES,OBC,-0.1730528917743434,-0.19375985736614154,25,69,78,86,7,1,1970-01-01 00:00:00.000000049,1970-01-01 00:00:00.000000013,0,0,1,2025,7,21,0,,,,,1970,1,1,3,1970,1,1,3,Medium-High,0.38274405852155663,0,Medium-Low,0.5275080906148867,0,Medium-High,1740216890991535.8,0,Medium-Low,1.537692344796357e+16,0,High,2.310090702947846,0,Medium-High,1.5104754230459307,0,Medium-High,1.259560134733505,0,Medium-High,1.0617283950617284,0,Low,0.4088140451451093,0,Low,0.22027027027027024,0,Low,,1,Low,,1,Medium-Low,2.0632911392405062,0,,,0,,,0,,,0,,,0,2.48625,4.9725,2,8.5,17,2,-0.08597710573582923,-0.17195421147165846,2,1.3725,1.3725,1,10.0,10,1,-0.1730528917743434,-0.1730528917743434,1,1.3725,1.3725,1,10.0,10,1,-0.1730528917743434,-0.1730528917743434,1
MAHABUBABAD,KESAMUDRAM,KALWALA,""" M/S SRI VARAHI AGRO INDUSTRIES """,RICE MILL (RICE HULLERS ONLY),FOOD PROCESSING,2.75,9,2025-07-24,,YET TO START CONSTRUCTION,YES,OBC,-0.0653564650465739,-0.21539195103099157,6,21,79,87,7,1,1970-01-01 00:00:00.000000023,1970-01-01 00:00:00.000000014,0,0,1,2025,7,24,3,,,,,1970,1,1,3,1970,1,1,3,High,0.7668824487681462,0,Medium-Low,0.4747572815533981,0,High,657223483776582.1,0,Medium-Low,1.709366216167457e+16,0,Medium-Low,0.554421768707483,0,Medium-Low,0.45970991136180506,0,Medium-High,1.2757083415890629,0,Medium-High,1.0740740740740742,0,Low,0.4088140451451093,0,Low,0.22027027027027024,0,Low,,1,Low,,1,Medium-Low,2.0632911392405062,0,,,0,,,0,,,0,,,0,2.797675,22.3814,8,9.375,75,8,-0.06162911321771988,-0.49303290574175906,8,1.65,8.25,5,9.0,45,5,-0.15135724138090892,-0.7567862069045446,5,2.75,2.75,1,9.0,9,1,-0.0653564650465739,-0.0653564650465739,1
SIDDIPET,GAJWEL,RIMMANGUDA,RADHE KRISHNA TILES AND GRANITES,GRANITE / STONE CUTTING AND POLISHING,OTHERS,0.35,5,2025-08-13,,YET TO START CONSTRUCTION,YES,GENERAL,-0.2529945225033048,-0.3019203256903918,0,70,80,88,26,12,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000014,0,0,0,2025,8,13,2,,,,,1970,1,1,3,1970,1,1,3,Medium-Low,0.09760322075230951,0,Low,0.26375404530744334,0,Medium-Low,2544108548978679.0,0,Low,2.396061701651858e+16,0,Low,0.0,1,Medium-High,1.5323663712060167,0,Medium-High,1.2918565484446205,0,Medium-High,1.0864197530864197,0,High,1.5184521676818343,0,High,2.643243243243243,0,Low,,1,Low,,1,Low,0.0,1,,,0,,,0,,,0,,,0,0.6721125,5.3769,8,9.375,75,8,-0.22781095426058345,-1.8224876340846676,8,0.35,0.35,1,5.0,5,1,-0.2529945225033048,-0.2529945225033048,1,0.35,0.35,1,5.0,5,1,-0.2529945225033048,-0.2529945225033048,1
WARANGAL,CHENNARAOPET,UPPARAPALLE,M.S KAMADHENU INDUSTRIES,RICE MILL (RICE HULLERS ONLY),FOOD PROCESSING,1.7,9,2025-07-30,,YET TO START CONSTRUCTION,YES,GENERAL,-0.14744811518389367,-0.21539195103099157,9,16,81,89,7,1,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000014,0,0,0,2025,7,30,2,,,,,1970,1,1,3,1970,1,1,3,Medium-High,0.47407278651121765,0,Medium-Low,0.4747572815533981,0,Medium-High,1482735699802499.5,0,Medium-Low,1.709366216167457e+16,0,Medium-Low,0.8316326530612245,0,Low,0.3502551705613753,0,Medium-High,1.3080047553001783,0,Medium-High,1.0987654320987654,0,Low,0.4088140451451093,0,Low,0.22027027027027024,0,Low,,1,Low,,1,Low,0.0,1,,,0,,,0,,,0,,,0,1.5947444444444447,14.352700000000002,9,7.888888888888889,71,9,-0.15567726017596595,-1.4010953415836935,9,1.075,2.15,2,9.0,18,2,-0.196312192646584,-0.392624385293168,2,1.7,1.7,1,9.0,9,1,-0.14744811518389367,-0.14744811518389367,1
NIZAMABAD,NIZAMABAD RURAL,MUGPAL,M/S. VEERANJANEYA AGROS,RICE MILL (RICE HULLERS ONLY),FOOD PROCESSING,0.25,12,2025-08-05,,YET TO START CONSTRUCTION,YES,OBC,-0.2608127748973353,-0.15049567003644143,19,71,82,90,7,1,1970-01-01 00:00:00.000000045,1970-01-01 00:00:00.000000014,0,0,1,2025,8,5,1,,,,,1970,1,1,3,1970,1,1,3,Low,0.06971658625164966,0,Medium-High,0.6330097087378641,0,Low,2622728760028767.0,0,Medium-High,1.1943446020541568e+16,0,High,1.7556689342403629,0,Medium-High,1.5542573193661027,0,Medium-High,1.3241529621557362,0,Medium-High,1.1111111111111112,0,Low,0.4088140451451093,0,Low,0.22027027027027024,0,Low,,1,Low,,1,Medium-Low,2.0632911392405062,0,,,0,,,0,,,0,,,0,1.6548571428571428,11.584,7,11.428571428571429,80,7,-0.15097749769319885,-1.056842483852392,7,0.25,0.25,1,12.0,12,1,-0.2608127748973353,-0.2608127748973353,1,0.25,0.25,1,12.0,12,1,-0.2608127748973353,-0.2608127748973353,1
NIZAMABAD,JAKRANPALLE,KALIGOTE,ABABIL RICE MILL,RICE MILL (RICE HULLERS ONLY),FOOD PROCESSING,1.85,10,2025-03-29,,YET TO START CONSTRUCTION,YES,OBC,-0.135720736592848,-0.19375985736614154,19,72,83,91,7,1,1970-01-01 00:00:00.000000050,1970-01-01 00:00:00.000000014,0,0,1,2025,3,29,5,,,,,1970,1,1,3,1970,1,1,3,Medium-High,0.5159027382622074,0,Medium-Low,0.5275080906148867,0,Medium-High,1364805383227368.8,0,Medium-Low,1.537692344796357e+16,0,High,1.7556689342403629,0,Medium-High,1.5761482675261886,0,Medium-High,1.3403011690112938,0,Medium-High,1.123456790123457,0,Low,0.4088140451451093,0,Low,0.22027027027027024,0,Low,,1,Low,,1,Medium-Low,2.0632911392405062,0,,,0,,,0,,,0,,,0,1.6548571428571428,11.584,7,11.428571428571429,80,7,-0.15097749769319885,-1.056842483852392,7,1.85,1.85,1,10.0,10,1,-0.135720736592848,-0.135720736592848,1,1.85,1.85,1,10.0,10,1,-0.135720736592848,-0.135720736592848,1
MEDAK,SHANKARAMPET (R),CHANDAMPET,MSN LIFE SCIENCES PRIVATE LIMITED,PHARMACEUTICALS,PHARMACEUTICALS AND CHEMICALS,136.0,425,2025-07-22,,YET TO START CONSTRUCTION,YES,GENERAL,10.352464849999006,8.783559013546629,15,73,84,92,39,7,1970-01-01 00:00:00.000000025,1970-01-01 00:00:00.000000014,0,0,0,2025,7,22,1,,,,,1970,1,1,3,1970,1,1,3,High,37.92582292089741,0,High,22.419093851132686,0,High,-1.0410420774046485e+17,0,High,-6.97069642742102e+17,0,Medium-High,1.3860544217687074,0,High,1.5980392156862746,0,Medium-High,1.3564493758668517,0,Medium-High,1.1358024691358024,0,High,2.2776782515227514,0,Medium-High,1.5418918918918918,0,Low,,1,Low,,1,Low,0.0,1,,,0,,,0,,,0,,,0,28.089999999999996,140.45,5,98.0,490,5,1.9157886916007432,9.578943458003716,5,136.0,136.0,1,425.0,425,1,10.352464849999006,10.352464849999006,1,136.0,136.0,1,425.0,425,1,10.352464849999006,10.352464849999006,1
RANGAREDDY,FAROOQNAGAR,ELKATTA,ELITE LAMINATES PVT LTD,PLY-BOARD MANUFACTURING (INCLUDINGVENEER AND LAMINATE) WITH OIL FIREDBOILER/ THERMLC FLUID HEATER(WITHOUTRESIN PLANT),WOOD AND LEATHER,23.0,2,2025-06-06,,YET TO START CONSTRUCTION,YES,GENERAL,1.517839644744593,-0.3668166066849419,8,19,85,93,41,8,1970-01-01 00:00:00.000000051,1970-01-01 00:00:00.000000014,0,0,0,2025,6,6,4,,,,,1970,1,1,3,1970,1,1,3,High,6.413925935151768,0,Low,0.10550161812297734,0,High,-1.526336925386611e+16,0,Low,2.911083315765158e+16,0,Medium-Low,0.7392290249433107,0,Medium-Low,0.4159280150416331,0,Medium-High,1.3725975827224093,0,Medium-High,1.1481481481481481,0,High,2.394482264421354,0,High,1.762162162162162,0,Low,,1,Low,,1,Low,0.0,1,,,0,,,0,,,0,,,0,4.977681818181818,109.509,22,13.318181818181818,293,22,0.10880932203480724,2.3938050847657593,22,8.629999999999999,34.519999999999996,4,6.0,24,4,0.3943567757224168,1.5774271028896671,4,23.0,23.0,1,2.0,2,1,1.517839644744593,1.517839644744593,1
RANGAREDDY,KADTHAL,CHELLAMPALLE,SAM STONE CRUSHER,STONE CRUSHERS,GRANITE AND STONE CRUSHING,5.0,10,2025-07-05,2025-12-08,YET TO START CONSTRUCTION,YES,OBC,0.11055421381911132,-0.19375985736614154,8,74,86,94,2,2,1970-01-01 00:00:00.000000052,1970-01-01 00:00:00.000000015,0,0,1,2025,7,5,5,2025.0,12.0,8.0,0.0,1970,1,1,3,1970,1,1,3,High,1.394331725032993,0,Medium-Low,0.5275080906148867,0,High,-1111731264850383.9,0,Medium-Low,1.537692344796357e+16,0,Medium-Low,0.7392290249433107,0,High,1.6199301638463606,0,Medium-High,1.3887457895779671,0,Medium-High,1.1604938271604939,0,Low,0.11680401289860265,0,Medium-Low,0.4405405405405405,0,Low,,1,Low,,1,Medium-Low,2.0632911392405062,0,Low,1.0,0,High,2.0,0,Low,0.9931972789115646,0,Low,0.0,1,4.977681818181818,109.509,22,13.318181818181818,293,22,0.10880932203480724,2.3938050847657593,22,5.0,5.0,1,10.0,10,1,0.11055421381911132,0.11055421381911132,1,5.0,5.0,1,10.0,10,1,0.11055421381911132,0.11055421381911132,1
SURYAPET,SURYAPET,YERKARAM,SRI MAHALAKSHMI INDUSTRIES,POLYTHENE AND PLASTIC PROCESSED PRODUCTS MANUFACTURING(VIRGIN PLASTIC),PLASTIC AND RUBBER,0.8169,5,2025-06-18,2025-12-08,YET TO START CONSTRUCTION,YES,OBC,-0.21649110207557662,-0.3019203256903918,17,32,87,95,17,9,1970-01-01 00:00:00.000000053,1970-01-01 00:00:00.000000015,0,0,1,2025,6,18,2,2025.0,12.0,8.0,0.0,1970,1,1,3,1970,1,1,3,Medium-High,0.2278059172358904,0,Low,0.26375404530744334,0,Medium-High,2177030783585821.2,0,Low,2.396061701651858e+16,0,High,1.5708616780045352,0,Medium-Low,0.7005103411227506,0,Medium-High,1.404893996433525,0,Medium-High,1.1728395061728396,0,Medium-High,0.9928341096381225,0,High,1.9824324324324323,0,Low,,1,Low,,1,Medium-Low,2.0632911392405062,0,Low,1.0,0,High,2.0,0,Low,0.9931972789115646,0,Low,0.0,1,4.688219999999999,23.4411,5,21.6,108,5,0.08617846650500317,0.43089233252501585,5,0.75845,1.5169,2,7.0,14,2,-0.22106087059988744,-0.4421217411997749,2,0.8169,0.8169,1,5.0,5,1,-0.21649110207557662,-0.21649110207557662,1
